object_category,object_type,price_display,price_display_type,price_unit,number_of_rooms,floor,is_furnished,is_temporary,is_selling_furniture,zipcode,city,latitude,longitude,year_built,year_renovated,moving_date_type,reserved,livingspace
0,8,2100.0,1,0,1.5,2.0,1.0,0.0,0.0,4058,110,47.570201606854,7.603161234596,6.0,6.0,0,0.0,42.0
0,8,2300.0,1,0,2.5,0.0,1.0,0.0,0.0,4058,110,47.570201606854,7.603161234596,6.0,6.0,0,0.0,52.0
0,8,1300.0,1,0,1.0,0.0,1.0,0.0,0.0,6003,890,47.043371606854,8.313061234595,39.479863068868326,39.479863068868326,0,0.0,15.0
0,8,4950.0,1,0,4.5,3.0,1.0,0.0,0.0,6330,298,47.178981609857,8.457281239592,20.0,20.0,0,0.0,130.0
0,8,2900.0,1,0,1.5,0.0,1.0,0.0,0.0,6330,298,47.178981609857,8.457281239592,20.0,20.0,0,0.0,46.0
0,8,2550.0,1,0,1.5,0.0,1.0,0.0,0.0,6330,298,47.178981609857,8.457281239592,20.0,20.0,0,0.0,32.0
0,8,2150.0,1,0,1.0,0.0,1.0,0.0,0.0,8050,1746,47.408011600858,8.547621236593,39.479863068868326,39.479863068868326,0,0.0,18.0
0,8,2550.0,1,0,2.0,0.0,1.0,0.0,0.0,8048,1746,47.385681603851,8.492741235591,39.479863068868326,39.479863068868326,0,0.0,40.0
0,8,3650.0,1,0,2.5,4.0,1.0,0.0,0.0,6300,1732,47.167531606854,8.516281234594,39.479863068868326,39.479863068868326,0,0.0,50.0
0,8,2450.0,1,0,2.5,3.0,1.0,0.0,0.0,8406,1680,47.490041604851,8.711241230596,4.0,4.0,2,0.0,45.0
0,8,2100.0,1,0,1.5,2.0,1.0,1.0,0.0,8406,1680,47.490431605853,8.705321238597,39.479863068868326,39.479863068868326,2,0.0,36.0
0,0,3208.0,1,0,3.325171821305842,0.0,0.0,0.0,0.0,8004,1735,47.373001604852,8.526041234598,39.479863068868326,39.479863068868326,0,0.0,28.0
0,8,2750.0,1,0,1.5,0.0,1.0,0.0,0.0,6300,1732,47.167531606854,8.516281234594,39.479863068868326,39.479863068868326,0,0.0,28.0
0,8,3600.0,1,0,3.5,0.0,1.0,0.0,0.0,8050,1746,47.408011600858,8.547621236593,39.479863068868326,39.479863068868326,0,0.0,60.0
0,8,2500.0,1,0,2.5,0.0,1.0,0.0,0.0,8050,1746,47.408011600858,8.547621236593,39.479863068868326,39.479863068868326,0,0.0,41.0
0,8,2550.0,1,0,2.0,0.0,1.0,0.0,0.0,8048,1746,47.386451606854,8.503151234597,39.479863068868326,39.479863068868326,0,0.0,34.0
0,8,2500.0,1,0,2.0,0.0,1.0,0.0,0.0,8048,1746,47.386451606854,8.503151234597,39.479863068868326,39.479863068868326,0,0.0,31.0
0,8,2350.0,1,0,2.0,0.0,1.0,0.0,0.0,8048,1746,47.386451606854,8.503151234597,39.479863068868326,39.479863068868326,0,0.0,33.0
0,8,2200.0,1,0,2.5,0.0,1.0,0.0,0.0,4058,110,47.570201606854,7.603161234596,6.0,6.0,0,0.0,52.0
0,0,1650.0,1,0,2.5,1.0,1.0,0.0,0.0,6386,1688,46.897091603851,8.390461234592,39.479863068868326,39.479863068868326,2,0.0,55.0
0,8,2600.0,1,0,2.0,1.0,1.0,0.0,0.0,6330,298,47.178981609857,8.457281239592,20.0,20.0,0,0.0,38.0
0,8,4300.0,1,0,3.5,3.0,1.0,0.0,0.0,6330,298,47.178981609857,8.457281239592,20.0,20.0,0,0.0,90.0
0,8,3050.0,1,0,1.5,0.0,1.0,0.0,0.0,6330,298,47.178981609857,8.457281239592,20.0,20.0,0,0.0,57.0
0,8,3200.0,1,0,2.5,0.0,1.0,0.0,0.0,6330,298,47.178981609857,8.457281239592,39.479863068868326,39.479863068868326,0,0.0,50.0
0,8,2400.0,1,0,2.0,0.0,1.0,0.0,0.0,8055,1746,47.366731604851,8.492251239594,39.479863068868326,39.479863068868326,0,0.0,38.0
0,8,2300.0,1,0,1.5,0.0,1.0,0.0,0.0,8055,1746,47.366731604851,8.492251239594,39.479863068868326,39.479863068868326,0,0.0,29.0
0,8,3300.0,1,0,3.5,0.0,1.0,0.0,0.0,8055,1746,47.366731604851,8.492251239594,39.479863068868326,39.479863068868326,0,0.0,80.0
0,8,2600.0,1,0,2.5,0.0,1.0,0.0,0.0,8055,1746,47.366731604851,8.492251239594,39.479863068868326,39.479863068868326,0,0.0,40.0
0,8,3700.0,1,0,3.0,0.0,1.0,0.0,0.0,8004,1746,47.377081608856,8.523471239598,39.479863068868326,39.479863068868326,0,0.0,54.0
0,8,3000.0,1,0,2.5,0.0,1.0,0.0,0.0,8004,1746,47.377081608856,8.523471239598,39.479863068868326,39.479863068868326,0,0.0,33.0
0,8,2500.0,1,0,1.5,0.0,1.0,0.0,0.0,8004,1746,47.377081608856,8.523471239598,39.479863068868326,39.479863068868326,0,0.0,28.0
0,0,1525.0,1,0,3.0,2.0,0.0,0.0,0.0,6900,879,46.003631604852,8.938261234593,39.479863068868326,39.479863068868326,0,0.0,68.0
0,0,1720.0,1,0,4.5,2.0,0.0,0.0,0.0,2350,1296,47.260431604851,7.002771234595,39.479863068868326,39.479863068868326,2,0.0,106.0
0,8,2850.0,1,0,2.5,0.0,1.0,0.0,0.0,5400,99,47.473251609857,8.308591230591,39.479863068868326,39.479863068868326,0,0.0,55.0
0,0,1330.0,1,0,3.5,2.0,0.0,0.0,0.0,6600,869,46.166811600858,8.796231234595,32.0,32.0,2,0.0,81.0
0,8,2790.0,1,0,1.5,8.0,1.0,1.0,0.0,3014,138,46.968221604852,7.465041234595,4.0,4.0,2,0.0,24.0
0,0,2960.0,1,0,4.0,3.0,0.0,0.0,0.0,1003,827,46.521841605853,6.630811234591,124.0,124.0,2,0.0,86.0
0,0,1350.0,1,0,2.0,1.0,0.0,0.0,0.0,4133,1151,47.521521600858,7.693411234598,55.0,23.0,0,0.0,48.0
0,0,1120.0,1,0,2.0,3.0,0.0,0.0,0.0,6512,590,46.172671608856,9.009671234599,32.0,32.0,2,0.0,50.0
0,0,1440.0,1,0,2.5,3.0,0.0,0.0,0.0,6600,869,46.168101606854,8.787521234596,39.479863068868326,39.479863068868326,2,0.0,52.0
0,0,1570.0,1,0,2.5,6.0,0.0,0.0,0.0,6600,869,46.168521608856,8.787921234595,39.479863068868326,39.479863068868326,2,0.0,52.0
0,0,1370.0,1,0,4.0,2.0,0.0,0.0,0.0,9430,1425,47.448871605853,9.640391233596,39.479863068868326,39.479863068868326,2,0.0,75.0
0,0,1450.0,1,0,3.0,1.0,0.0,0.0,0.0,9034,449,47.442371609857,9.468291238597,28.0,28.0,0,0.0,71.0
0,0,2395.0,1,0,4.5,1.0,0.0,0.0,0.0,4143,417,47.474551603851,7.608881234592,42.0,42.0,0,0.0,122.0
0,5,2590.0,1,0,3.5,1.0,0.0,0.0,0.0,3400,245,47.062241605853,7.625361233594,12.0,12.0,0,0.0,137.0
0,0,1525.0,1,0,4.5,2.0,0.0,0.0,0.0,6500,121,46.185491600858,9.014431233599,40.0,40.0,2,0.0,99.0
0,16,2170.0,1,0,3.325171821305842,0.0,0.0,0.0,0.0,4052,110,47.547391603859,7.593831233591,39.479863068868326,39.479863068868326,0,0.0,19.0
0,16,2689.0,1,0,3.325171821305842,0.0,0.0,0.0,0.0,4052,110,47.547391603859,7.593831233591,39.479863068868326,39.479863068868326,0,0.0,22.0
0,16,2896.0,1,0,3.325171821305842,0.0,0.0,0.0,0.0,4052,110,47.547391603859,7.593831233591,39.479863068868326,39.479863068868326,0,0.0,31.0
0,0,3727.0,1,0,3.325171821305842,0.0,0.0,0.0,0.0,4052,110,47.547391603859,7.593831233591,39.479863068868326,39.479863068868326,0,0.0,49.0
0,0,3104.0,1,0,3.325171821305842,0.0,0.0,0.0,0.0,4052,110,47.547391603859,7.593831233591,39.479863068868326,39.479863068868326,0,0.0,27.0
0,0,3312.0,1,0,3.325171821305842,0.0,0.0,0.0,0.0,4052,110,47.547391603859,7.593831233591,39.479863068868326,39.479863068868326,0,0.0,37.0
0,0,1575.0,1,0,4.5,8.0,0.0,0.0,0.0,9300,1682,47.451531608856,9.399571233594,39.479863068868326,39.479863068868326,1,0.0,96.0
0,0,1690.0,1,0,1.0,0.0,1.0,0.0,0.0,5400,99,47.473281605853,8.308601235599,39.479863068868326,39.479863068868326,0,0.0,15.0
1,6,3100.0,1,0,6.5,0.0,0.0,0.0,0.0,8493,1304,47.391571600858,8.853581233596,4.0,4.0,2,0.0,82.85348438690023
0,0,1290.0,1,0,3.5,1.0,0.0,0.0,0.0,6500,121,46.185691603851,9.014951234594,40.0,40.0,2,0.0,74.0
0,8,1200.0,1,0,1.0,0.0,1.0,0.0,0.0,5502,707,47.387291605853,8.120381234594,39.479863068868326,39.479863068868326,2,0.0,20.0
0,8,1000.0,1,0,1.0,0.0,1.0,0.0,0.0,5502,707,47.387291605853,8.120381234594,39.479863068868326,39.479863068868326,2,0.0,18.0
0,8,1350.0,1,0,1.0,0.0,1.0,0.0,0.0,5502,707,47.387291605853,8.120381234594,39.479863068868326,39.479863068868326,2,0.0,18.0
0,8,1400.0,1,0,1.0,0.0,1.0,0.0,0.0,5502,707,47.387291605853,8.120381234594,39.479863068868326,39.479863068868326,2,0.0,18.0
0,0,950.0,1,0,1.0,2.0,1.0,0.0,0.0,9657,1545,47.197121608856,9.311351230591,39.479863068868326,39.479863068868326,2,0.0,25.0
0,0,1850.0,1,0,4.5,2.0,0.0,0.0,0.0,2800,396,47.356381605853,7.352141234597,39.479863068868326,39.479863068868326,2,0.0,106.0
